meanSquaredError,rootMeanSquaredError,rSquared,meanAbsoluteError,explainedVariance,timestamp
2891005.4676783937,1700.2957000705476,-0.8151359338612711,1418.7533965524224,6844245.0422658995,1504424870000
213546.470136826,462.11088510965203,0.9745267920844344,349.72750289107046,1.041643048472116E7,1504424876000
16320.670950736565,127.75238138968903,0.9967287112279839,105.77759397291939,5328206.820281934,1504424883000
4299.215137327262,65.56840044813707,0.999504399178399,56.53775587183125,8820088.63906241,1504424888000
3624.344885237172,60.20253221615493,0.9990992038045856,48.89439006376626,4148113.1625054837,1504424895000
3175.108749148919,56.34810333231207,0.9996642204826185,47.153726669965735,9576525.201414935,1504424901000
3407.3033290695403,58.372110884133185,0.999428149212876,49.5157108671896,6014480.171122586,1504424908000
3032.1339383946906,55.06481579370524,0.9996612368157847,45.685212029613574,9024800.746011132,1504424913000
3613.71952368635,60.114220644422815,0.9992164454805588,52.34084442142213,4684402.283853577,1504424919000
143542.79770039298,378.87042336449673,0.9839537481490898,80.14240551179313,9086561.952061975,1504424926000
4095.476676838982,63.99591140720618,0.9994002427639854,48.975575938750524,6805777.772445142,1504424932000
133475.73773458006,365.34331488968024,0.9837488519362808,89.01284881061264,8418356.0583614,1504424938000
5150.504254331406,71.76701369244373,0.9991726151122491,56.6226099263709,6323926.652393919,1504424944000
4477.474894925676,66.91393647758049,0.9994069421626515,55.2136337668175,7564124.298687142,1504424950000
4764.222899459523,69.02335039288896,0.999408850872765,50.465074854657836,8104426.384825166,1504424957000
4438.03141879016,66.6185516113204,0.9993635411675519,52.139256166756915,7010277.221057409,1504424964000
3854.702676137385,62.08625190923821,0.9995265595256305,50.919214058913184,8158933.002641443,1504424969000
3540.5540146789717,59.502554690357385,0.9994133334883549,49.257297496735035,6063709.133673518,1504424975000
3998.969985691295,63.2374097009934,0.9995635767653439,50.51766627799644,9158697.181369204,1504424981000
3888.8806948102015,62.36089074740836,0.9992986595105162,52.76851314749063,5548555.441332316,1504424988000
3035.857806185011,55.09861891358994,0.99966672766717,47.06366244997903,9155542.795858594,1504424994000
4002.7885746307234,63.267594980611705,0.9991620976359076,54.032619365008756,4779113.2568591125,1504425000000
3378.1659201132043,58.12199170807212,0.9996130939692709,47.334226810922736,8735598.771332309,1504425006000
156449.1452579484,395.5365283484553,0.968072506162439,90.82448486222762,5110608.890137697,1504425013000
3910.3815349785473,62.533043544821545,0.9995586517150837,52.83177996242759,8889804.095579332,1504425019000
3908.7184037043107,62.519744110995134,0.9993102791217946,55.844222457185204,5659202.86407897,1504425026000
3196.763242220917,56.53992608963083,0.9996000690936712,47.317079615311776,8026360.29957994,1504425031000
3135.269172914694,55.99347437795492,0.9993236840374549,47.69166553685114,4640693.15462566,1504425038000
152827.48710165088,390.93156319444313,0.9836579224341571,84.0777121129958,9581260.918622436,1504425045000
3905.3938470177272,62.493150400805746,0.9991707604379527,51.91110560668374,4776133.761643857,1504425052000
3495.980592044058,59.12681787517453,0.9996138876317924,49.8787590343168,9044601.653939117,1504425057000
3555.976830994398,59.632011797308984,0.999149864898845,52.73592264149189,4235758.077128965,1504425063000
3402.1721570556983,58.328142067579165,0.9996428884638144,49.740539027333746,9518472.07390147,1504425070000
3935.371580541118,62.73254004534742,0.999349565573791,51.843411305787065,6039621.750388443,1504425077000
3417.2054528161343,58.45686831174019,0.9996125231628721,49.75691065040692,8784167.8053859,1504425083000
3500.5616412767768,59.165544375732544,0.9993930734244273,49.26722980569802,5762199.780656158,1504425089000
3315.5084598049366,57.580452063221394,0.999581127802067,50.164444508892736,7906623.8711605575,1504425095000
158168.69127795333,397.7042761625192,0.9792069959564199,89.6995637397877,7729853.955519165,1504425101000
3687.901243381738,60.72809270330938,0.9994794980502703,50.25104917427735,7077155.186825412,1504425108000
3631.8395837068483,60.26474577816494,0.9995652528384023,52.10944672084643,8365969.466900694,1504425114000
3480.152999139617,58.99282158991564,0.9994039353806584,52.140416179716375,5884574.573997324,1504425120000
3839.3254201810196,61.96229030774298,0.9995939541011396,52.78524931745228,9460468.886406692,1504425126000
3861.7543979933766,62.14301568151787,0.9992357589505199,54.02874734244115,5039216.889542291,1504425134000
3160.0260356162053,56.21410886615748,0.9996523591392802,48.55763258000506,9103570.194235655,1504425140000
3531.085152993393,59.42293457069747,0.9993642345728104,50.19605336214717,5581728.863062242,1504425146000
3705.104775448563,60.8695718355942,0.9995407420085871,53.553393373087864,8083770.318253534,1504425152000
3119.262508089199,55.85035817332955,0.9993292635692653,47.98216087163921,4694381.911640821,1504425159000
2856.891826868671,53.44990015770536,0.9996985171660905,45.773440653203764,9547660.945703784,1504425165000
3688.1454536208576,60.73010335592109,0.9992241049850656,52.87666394245195,4757694.138621344,1504425173000
2972.286160558122,54.518677171755755,0.9996756738835932,46.66436457855775,9151882.031779138,1504425177000
152597.6258009741,390.63746082649845,0.961376062516992,89.68792900156437,4154885.1539422274,1504425184000
3874.353157456295,62.244302208766825,0.9995879228275211,53.70188105784352,9357541.390289273,1504425191000
4084.321968135688,63.90870025384406,0.9993622877746807,53.23406027214551,6383716.956098955,1504425197000
4200.378076591735,64.81032384266982,0.9994823460844844,56.90506326478657,8063680.806272602,1504425204000
3319.9909865616314,57.61936294824537,0.9995031695249541,48.211290570528746,6678971.654758022,1504425210000
3057.2650445515155,55.29254058687768,0.9995736071542612,47.32326930012792,7130681.236978974,1504425216000
3463.1616831522383,58.848633655780304,0.9995718466005842,49.456514524671384,8100381.326898131,1504425222000
3765.2111901386775,61.361316724290376,0.99942337246494,52.97382900051259,6513821.866869147,1504425229000
3518.3238732297596,59.31546065934041,0.9996169611392574,49.58870382108209,9161668.645413935,1504425235000
3711.4861229005805,60.92196749039365,0.9992590333733443,51.52431238489678,5018428.912712045,1504425242000
3170.1938326409972,56.304474357203596,0.9996241867039758,48.36580268961139,8433909.03584423,1504425248000
3851.63980413627,62.061580741520515,0.9991910061394148,51.65575005303086,4789884.982854579,1504425255000
3709.3624041490107,60.904535168975805,0.9995844917077875,52.21719534718396,8958461.168239351,1504425261000
3164.0292202466558,56.249704179192406,0.999385030908577,45.88954048697751,5151693.682851221,1504425268000
3261.20158444229,57.10693114187007,0.9995904708681813,48.038879735067475,7948560.621731324,1504425273000
3469.373594392701,58.901388730595315,0.9991555860899105,50.225790213371894,4094982.5213343585,1504425280000
3589.293160841696,59.91070990099931,0.9996199074258506,50.66299769903251,9453502.632381868,1504425287000
3547.8907427715826,59.564173315606276,0.9993690320884688,50.82653304136802,5592845.613174166,1504425294000
3515.396315186823,59.290777657126604,0.9996068462201326,50.222765108110025,8970971.666908104,1504425299000
155958.4088226307,394.91569837451476,0.9697803120374652,98.01125260214648,5037671.237779723,1504425306000
4514.747579856352,67.191871382306,0.9994331357683863,59.649841117971775,7977310.067038269,1504425312000
3497.897403435077,59.143024977042536,0.9995348574329954,48.54479495359998,7538918.8871080205,1504425319000
3337.9064090737274,57.774617342512336,0.9995126721973578,48.444182916624534,6880723.790019824,1504425326000
3569.561739173711,59.74580938587836,0.9996027289447634,52.31534644892561,8978475.82084635,1504425331000
3513.029492026667,59.270814841932676,0.9992738860328901,50.28172000569192,4773353.031691455,1504425338000
3231.1420212579196,56.84313521664617,0.9996152660897356,49.832539967093595,8411001.19215624,1504425344000
4178.042766987242,64.63778126596891,0.999162863583585,54.963929077801694,4978320.470104826,1504425351000
3173.0152185239363,56.32952350698465,0.9996481931439195,47.26630798729246,9020080.78652745,1504425358000
2993.8624739640886,54.71619937426291,0.9993816430970747,46.058914977438036,4830019.030666703,1504425365000
153415.37681113443,391.6827502088066,0.9824790487955721,90.657025185244,8810345.635983702,1504425370000
156147.79350762285,395.1554042495469,0.9626356596542667,86.83047188046658,4322283.153683366,1504425377000
3903.8014110894337,62.4804082180121,0.9995825017063898,53.39962460460383,9326924.657547839,1504425384000
4867.929387626952,69.77054813907479,0.9992873002040665,58.32536783928472,6787869.368812729,1504425391000
3569.2828126278228,59.74347506320521,0.9995326134784119,52.33093157881882,7609793.867932779,1504425397000
152974.94989167317,391.1201220746296,0.9813819516894207,89.27269503268421,8286985.435238028,1504425403000
3940.379994369101,62.77244613976025,0.9993283340108698,50.29116786898674,5901045.576181686,1504425410000
3308.048500367795,57.51563700740691,0.9996311651608758,48.90337202723906,8947547.712261476,1504425416000
4096.679438275151,64.0053078914175,0.9991735709031082,54.271552079396,4982475.542421534,1504425424000
4781.62178217954,69.1492717400519,0.999467696353976,58.53776175853301,8987479.911515886,1504425430000
4102.209351112884,64.04849218453846,0.9991315998333054,51.87391618403873,4692954.629520275,1504425438000
160826.31263327083,401.0315606448834,0.9824758533356529,84.35287820488688,9303062.57768345,1504425443000
4039.130063059417,63.554150635968824,0.9990730002475046,52.86156658731968,4297917.043670424,1504425450000
161547.90639185667,401.93022577539085,0.9812120102993194,87.54152926657032,8798610.995845014,1504425456000
3888.6061531755386,62.358689476090966,0.9994655829509134,50.89337728881038,7272523.283199596,1504425463000
4033.8977608755,63.512973169861134,0.999414276525474,52.20185286674365,6941396.199392813,1504425470000
3673.0397519457783,60.60560825489485,0.9995932575961043,51.70736367624733,9071884.507053291,1504425476000
3612.406618121938,60.10329956102193,0.9993094672115176,47.94469650355923,5226958.0197263025,1504425483000
3776.377409925013,61.452236817914226,0.999509007362551,50.461294505541574,7660344.353311981,1504425490000
153533.90742161532,391.8340304537309,0.9667985025658515,92.49849925855027,4765472.017712197,1504425497000
146436.22999068326,382.6698707641918,0.9836049117127125,96.27817338917754,8933207.384000503,1504425504000
4665.339784243811,68.30329263105703,0.9992892690143905,54.64990799978889,6671172.165428554,1504425511000
4126.317516225587,64.23641892435775,0.9994182471888814,54.095336433809635,7165843.292521941,1504425518000
4271.299805434909,65.35518193253623,0.9995195465696521,54.594960824171125,8933925.14128824,1504425524000
3712.53779105196,60.930598151109265,0.9993225534593837,52.06102223799027,5479453.436773192,1504425531000
4511.569244359987,67.16821602782068,0.9994236467315475,57.49187288695255,7799640.198680314,1504425538000
