node,timestamp
12,1504424890574
73,1504424991072
66,1504424995091
54,1504425115691
91,1504425184031
14,1504425312671
63,1504425393071
22,1504425397092
97,1504425441311
20,1504425473471
74,1504425481511
89,1504425541811
